km,make,transmissionType,year,price,seller_type,bodyType,cubicCapacity,hp,acceleration,length,width
159000,26500,0,2010,12400,0,700,1968.0,140.0,9.8,4799.0,1855.0
200000,3500,0,2011,12495,0,1100,2993.0,245.0,6.4,4907.0,1860.0
37500,1500,0,2020,139999,0,1100,3996.0,600.0,3.6,4995.0,1951.0
18236,20500,1,2020,12490,0,700,999.0,60.0,16.4,3997.0,1732.0
79996,19500,1,2018,14990,0,700,1598.0,110.0,11.0,4370.0,1809.0
51905,21500,1,2016,11400,0,700,1199.0,82.0,12.2,3962.0,1739.0
90231,25500,0,2017,24399,0,500,2494.0,197.0,8.3,4605.0,1845.0
78600,3500,0,2016,28400,0,500,1995.0,150.0,9.2,4439.0,1821.0
47385,19500,1,2016,10499,0,700,1398.0,90.0,13.2,4021.0,1746.0
139000,21500,1,2017,12999,0,1100,1560.0,120.0,11.3,4829.0,1828.0
67337,25500,1,2015,12399,0,700,1598.0,132.0,10.0,4275.0,1760.0
58861,20500,1,2016,11799,0,700,1422.0,90.0,11.1,3992.0,1732.0
106000,26500,1,2015,14600,0,700,1598.0,105.0,10.7,4255.0,1799.0
21866,5500,1,2018,15899,0,500,1598.0,115.0,11.9,4341.0,1804.0
77763,7500,1,2014,9399,0,700,999.0,125.0,11.3,4358.0,1823.0
122814,9500,1,2011,8990,0,500,1591.0,135.0,11.1,4410.0,1820.0
128745,7500,1,2017,11799,0,700,1499.0,120.0,10.5,4360.0,1823.0
49500,12500,0,2018,19490,0,700,1580.0,141.0,11.5,4355.0,1805.0
45000,8500,1,2018,24950,0,500,1597.0,160.0,9.9,4605.0,1820.0
63042,24500,1,2018,18999,0,700,1395.0,150.0,8.0,4281.0,1816.0
70326,7500,0,2018,21990,0,700,1999.0,190.0,9.2,4871.0,1852.0
57863,8500,1,2012,11500,0,700,1339.0,100.0,14.0,4300.0,1770.0
50924,24500,1,2018,21499,0,500,999.0,115.0,10.7,4363.0,1841.0
29999,1500,1,2020,24500,0,700,999.0,110.0,10.5,4029.0,1740.0
39000,10500,0,2016,49900,0,500,2995.0,380.0,5.5,4731.0,1936.0
129000,1500,0,2016,29900,0,700,2967.0,262.0,5.9,5135.0,1949.0
106703,18500,0,2017,74500,0,700,2995.0,330.0,5.5,5049.0,1937.0
49613,23500,1,2017,12990,0,700,898.0,90.0,12.2,4062.0,1732.0
24369,24500,0,2019,22400,0,1100,1498.0,150.0,8.3,4548.0,1816.0
48000,12500,1,2019,16500,0,700,1582.0,136.0,11.2,4140.0,1800.0
136000,23500,1,2016,9000,0,700,1461.0,75.0,14.3,4062.0,1732.0
67743,1500,0,2016,28990,0,500,1968.0,190.0,8.4,4629.0,1898.0
67856,4500,1,2013,8299,0,700,999.0,68.0,14.2,3941.0,1728.0
25000,10500,0,2018,38990,0,500,1998.0,249.0,7.0,4411.0,1900.0
39675,25500,0,2015,13899,0,700,1497.0,100.0,11.8,3950.0,1695.0
149900,1500,0,2010,15490,0,700,2967.0,240.0,6.1,4711.0,1854.0
87500,3500,1,2017,24490,0,500,1995.0,150.0,9.2,4439.0,1821.0
51731,21500,1,2017,24400,0,500,1560.0,120.0,11.2,4447.0,1841.0
61644,4500,1,2019,13199,0,700,1560.0,99.0,11.5,4329.0,1789.0
191000,23500,1,2016,9490,0,1500,1461.0,75.0,16.3,4282.0,1829.0
25960,26500,0,2019,29399,0,500,1968.0,150.0,8.4,4234.0,1819.0
116000,10500,0,2016,22500,0,700,1999.0,180.0,7.8,4665.0,1850.0
55404,1500,1,2017,25799,0,700,1968.0,150.0,8.9,4726.0,1842.0
41523,1500,0,2019,60399,0,700,2967.0,286.0,5.7,4969.0,1908.0
22000,1500,0,2019,29800,0,700,1984.0,200.0,6.5,4029.0,1740.0
128500,1500,1,2014,25999,0,700,1984.0,231.0,5.8,3975.0,1740.0
143839,14500,1,2010,9390,0,1500,2034.0,136.0,10.1,4270.0,1777.0
67810,1500,0,2017,33990,0,500,1968.0,163.0,8.9,4663.0,1893.0
45160,13500,0,2018,29995,0,500,2494.0,197.0,9.2,4630.0,1845.0
75000,17500,1,2017,19990,0,500,1598.0,130.0,10.5,4690.0,1820.0
16408,21500,1,2020,23700,0,500,1499.0,100.0,11.8,4300.0,1770.0
83000,24500,1,2015,9990,0,1100,1598.0,105.0,10.9,4236.0,1693.0
14432,19500,1,2020,16800,0,700,1199.0,110.0,10.4,4370.0,1809.0
38747,19500,1,2018,11590,0,700,1398.0,90.0,13.2,4021.0,1746.0
11000,1500,0,2020,59999,0,1100,2967.0,286.0,5.7,4939.0,1886.0
120000,7500,1,2015,10490,0,1500,1499.0,75.0,16.0,4157.0,1764.0
59222,1500,1,2019,31950,0,500,1498.0,150.0,9.6,4484.0,1856.0
189000,7500,1,2013,6990,0,700,999.0,100.0,12.5,4358.0,1823.0
80000,500,1,2018,18900,0,700,2143.0,150.0,8.1,4643.0,1860.0
40955,5500,1,2019,12995,0,700,898.0,90.0,17.5,4089.0,1761.0
16846,14500,0,2020,30399,0,1500,1332.0,136.0,9.4,4419.0,1796.0
99950,21500,1,2017,11950,0,700,1598.0,165.0,8.6,4830.0,1828.0
54589,1500,0,2018,36990,0,1100,1968.0,163.0,8.3,4750.0,1842.0
125451,3500,1,2016,19900,0,700,1995.0,150.0,8.6,4633.0,1811.0
120479,1500,1,2017,23500,0,500,1968.0,150.0,9.3,4388.0,1831.0
84952,14500,0,2015,18890,0,700,2143.0,136.0,9.8,4292.0,1780.0
150975,13500,0,2014,15499,0,700,1798.0,136.0,10.3,4320.0,1765.0
16684,19500,1,2020,16999,0,1100,1342.0,145.0,9.8,4702.0,1809.0
300000,18500,0,2010,20499,0,500,2967.0,240.0,7.8,4846.0,1939.0
135905,26500,0,2017,17000,0,1100,1968.0,150.0,8.9,4767.0,1832.0
93180,26500,1,2018,17400,0,700,1598.0,115.0,10.2,4258.0,1790.0
80000,17500,1,2019,15950,0,500,1461.0,110.0,11.2,4135.0,1765.0
119000,18500,0,2015,48990,0,700,2967.0,300.0,6.0,5015.0,1931.0
85473,24500,1,2019,19900,0,500,999.0,115.0,10.7,4363.0,1841.0
169000,18500,0,2013,31775,0,500,2967.0,245.0,7.6,4846.0,1939.0
47923,1500,1,2018,15699,0,700,999.0,95.0,11.1,3973.0,1746.0
70738,1500,0,2018,24900,0,500,1598.0,116.0,10.5,4191.0,1794.0
109000,21500,1,2016,15090,0,700,1997.0,150.0,9.7,4365.0,1837.0
125574,1500,0,2010,10900,0,700,1798.0,160.0,8.6,4703.0,1826.0
114500,4500,0,2015,10999,0,700,1560.0,92.0,11.4,4157.0,1729.0
20037,22500,0,2018,34455,0,500,1969.0,190.0,8.5,4425.0,1863.0
116717,10500,0,2016,18450,0,700,1999.0,180.0,7.8,4665.0,1850.0
77000,2500,1,2015,17900,0,500,1998.0,165.0,9.0,4555.0,1840.0
18200,22500,0,2020,60400,0,500,1969.0,235.0,7.6,4950.0,2008.0
20673,26500,1,2018,23699,0,500,1395.0,125.0,10.5,4486.0,1839.0
68620,1500,1,2017,20299,0,700,1598.0,116.0,10.7,4313.0,1785.0
150000,14500,0,2014,30890,0,1100,2143.0,204.0,6.9,4702.0,1810.0
125237,26500,0,2017,17790,0,700,1598.0,115.0,10.5,4258.0,1790.0
51907,8500,1,2013,12299,0,700,1339.0,100.0,14.0,4300.0,1770.0
42113,23500,1,2019,17399,0,1100,1330.0,140.0,9.8,4626.0,1814.0
76383,26500,0,2017,19900,0,1100,1968.0,150.0,8.9,4767.0,1832.0
41480,23500,1,2019,17890,0,700,1461.0,115.0,11.1,4359.0,1814.0
33385,21500,1,2018,16199,0,1100,1199.0,130.0,10.6,4585.0,1804.0
86000,3500,0,2016,48900,0,500,2993.0,258.0,6.7,4909.0,1989.0
42000,3500,0,2020,30500,0,700,1995.0,150.0,8.5,4319.0,1799.0
43717,25500,1,2017,14100,0,700,1364.0,90.0,12.5,4330.0,1760.0
150000,7500,1,2018,16900,0,500,1499.0,120.0,12.7,4524.0,1838.0
119500,1500,1,2012,14900,0,900,1598.0,105.0,12.2,4238.0,1765.0
56000,14500,1,2017,19990,0,700,1461.0,109.0,11.3,4299.0,1780.0
148892,1500,1,2016,17900,0,700,1968.0,150.0,8.9,4726.0,1842.0
169900,14500,0,2017,23999,0,700,2143.0,177.0,7.7,4630.0,1777.0
41319,23500,1,2018,16699,0,700,898.0,90.0,13.0,4122.0,1778.0
194000,18500,0,2011,27900,0,500,2967.0,240.0,7.8,4846.0,1939.0
130000,1500,1,2015,14480,0,700,1422.0,90.0,11.6,3973.0,1746.0
92500,1500,1,2016,20900,0,700,1598.0,110.0,10.7,4313.0,1785.0
66871,5500,1,2014,10199,0,700,1461.0,90.0,11.8,4058.0,1733.0
74518,19500,1,2019,16290,0,500,1499.0,102.0,11.7,4212.0,1765.0
139698,1500,1,2016,19590,0,1100,1968.0,150.0,9.2,4725.0,1842.0
71855,6500,1,2015,9899,0,700,1242.0,69.0,12.9,3546.0,1627.0
65900,1500,1,2018,17500,0,700,1598.0,116.0,9.5,3973.0,1746.0
99338,23500,0,2018,17950,0,1100,1598.0,160.0,9.6,4866.0,1870.0
57676,22500,0,2018,36900,0,1100,1969.0,310.0,5.8,4761.0,1850.0
227065,1500,1,2015,12900,0,1100,1968.0,150.0,9.2,4725.0,1842.0
160000,23500,1,2018,8990,0,700,1461.0,75.0,14.3,4062.0,1732.0
84999,25500,0,2017,22995,0,500,2494.0,197.0,8.3,4605.0,1845.0
80000,1500,0,2016,23990,0,700,1968.0,150.0,9.6,4933.0,1874.0
53206,1500,0,2017,23800,0,700,1968.0,150.0,8.9,4726.0,1842.0
19884,16500,1,2020,26990,0,700,1499.0,136.0,8.2,3982.0,1727.0
65000,24500,0,2019,23900,0,700,1968.0,150.0,8.4,4281.0,1816.0
35000,14500,0,2016,21900,0,1500,2143.0,136.0,9.4,4359.0,1786.0
105190,1500,0,2016,27900,0,500,1968.0,190.0,8.4,4629.0,1898.0
26449,12500,1,2019,20399,0,500,1591.0,132.0,11.5,4485.0,1855.0
67000,500,0,2017,24990,0,700,2143.0,180.0,6.8,4643.0,1860.0
149000,3500,1,2014,12775,0,1100,1995.0,116.0,11.2,4624.0,1811.0
108491,19500,1,2014,9900,0,700,1686.0,130.0,10.6,4419.0,1814.0
68000,21500,1,2015,12900,0,500,1560.0,100.0,11.3,4159.0,1739.0
162000,1500,1,2011,13500,0,700,1968.0,143.0,9.3,4703.0,1826.0
103622,3500,1,2016,20990,0,500,1995.0,150.0,9.2,4439.0,1821.0
140000,1500,1,2010,18990,0,900,1968.0,170.0,9.3,4625.0,1854.0
18466,21500,1,2018,17899,0,500,1199.0,110.0,9.9,4159.0,1739.0
31867,15500,1,2019,22200,0,500,1590.0,117.0,11.5,4365.0,1810.0
220721,8500,1,2010,8300,0,1100,2199.0,150.0,9.8,4740.0,1840.0
88000,24500,1,2019,18990,0,500,999.0,115.0,9.8,4138.0,1780.0
150000,20500,1,2018,17500,0,700,1968.0,150.0,8.8,4861.0,1864.0
61263,17500,1,2018,19750,0,700,1332.0,140.0,10.5,4394.0,1806.0
145000,1500,1,2017,19500,0,700,1968.0,150.0,8.9,4726.0,1842.0
80000,12500,1,2016,14900,0,700,1582.0,136.0,10.2,4310.0,1780.0
140775,11500,1,2014,17490,0,500,1956.0,140.0,10.9,4623.0,1859.0
16000,24500,0,2020,24990,0,1100,1968.0,150.0,8.8,4642.0,1799.0
92756,24500,1,2018,12500,0,700,1598.0,95.0,11.3,4059.0,1780.0
119000,16500,1,2016,15500,0,700,1496.0,116.0,9.4,3982.0,1727.0
150000,23500,1,2016,8700,0,700,1461.0,75.0,14.3,4062.0,1732.0
93709,1500,1,2016,15800,0,700,1598.0,110.0,10.5,4237.0,1777.0
66724,500,0,2018,27500,0,700,1995.0,200.0,6.7,4643.0,1860.0
100000,24500,1,2016,12490,0,700,1197.0,110.0,9.9,4263.0,1816.0
242808,1500,1,2015,12900,0,1100,1968.0,136.0,9.6,4699.0,1826.0
20826,500,0,2019,35900,0,500,2143.0,160.0,8.8,4687.0,1903.0
29915,3500,0,2020,31900,0,700,1995.0,150.0,9.3,4319.0,1799.0
82392,16500,1,2017,18300,0,900,1499.0,102.0,10.6,3821.0,1727.0
122578,1500,1,2017,19490,0,1100,1968.0,190.0,7.9,4725.0,1842.0
36207,7500,1,2018,17499,0,700,999.0,125.0,11.0,4360.0,1823.0
40000,1500,0,2016,113000,0,1300,5204.0,540.0,3.5,4426.0,1940.0
96230,7500,1,2013,10950,0,1500,1997.0,140.0,9.6,4380.0,1828.0
143000,4500,1,2011,6500,0,1500,1560.0,112.0,12.7,4590.0,1830.0
27000,21500,0,2019,28490,0,500,1598.0,180.0,8.0,4447.0,1841.0
129000,4500,1,2018,19900,0,1500,1499.0,130.0,10.9,4597.0,1826.0
24216,6500,0,2019,13899,0,700,1242.0,69.0,12.9,3571.0,1627.0
74000,14500,0,2018,54900,0,500,2987.0,258.0,7.0,4900.0,2003.0
36000,5500,1,2019,18400,0,500,1330.0,130.0,11.1,4341.0,1804.0
79750,19500,1,2018,14900,0,1100,1598.0,110.0,11.4,4702.0,1809.0
26010,12500,1,2019,18299,0,700,1353.0,140.0,8.9,4310.0,1800.0
54984,26500,0,2018,28999,0,500,1968.0,150.0,9.3,4486.0,1839.0
179990,14500,0,2017,23990,0,700,2143.0,170.0,7.7,4686.0,1810.0
135000,26500,1,2012,13990,0,900,1968.0,140.0,10.3,4423.0,1791.0
19646,12500,1,2020,20990,0,500,1591.0,132.0,11.5,4485.0,1855.0
99000,21500,1,2017,12850,0,700,1598.0,165.0,8.6,4830.0,1828.0
49000,7500,1,2019,30900,0,700,2261.0,280.0,5.7,4388.0,1825.0
29070,15500,1,2015,9750,0,700,999.0,71.0,13.6,3710.0,1665.0
112000,17500,1,2014,7200,0,700,1198.0,80.0,13.7,4100.0,1695.0
49200,4500,1,2017,14290,0,700,1199.0,82.0,14.9,3996.0,1749.0
120000,19500,1,2012,9900,0,500,2231.0,163.0,9.9,4596.0,1850.0
46411,19500,1,2018,11499,0,700,1398.0,90.0,13.2,4021.0,1746.0
139898,25500,1,2014,10850,0,1100,1998.0,124.0,10.1,4780.0,1810.0
15800,25500,0,2018,20990,0,1100,1798.0,136.0,11.2,4595.0,1760.0
65260,17500,1,2015,13599,0,500,1461.0,110.0,11.2,4135.0,1765.0
148000,3500,0,2015,44900,0,700,4395.0,560.0,4.3,4910.0,1891.0
47490,1500,0,2018,28900,0,500,1968.0,150.0,9.2,4484.0,1856.0
15988,1500,0,2019,46900,0,700,1968.0,204.0,8.1,4939.0,1886.0
11140,17500,1,2020,22700,0,700,1461.0,115.0,12.3,4394.0,1806.0
27677,1500,0,2019,36690,0,1100,1968.0,150.0,9.0,4725.0,1842.0
143000,1500,1,2015,20990,0,1100,1984.0,225.0,7.0,4699.0,1826.0
18705,14500,0,2017,21799,0,1500,1461.0,109.0,11.6,4359.0,1786.0
40093,24500,1,2018,13799,0,700,999.0,110.0,9.8,4482.0,1706.0
159000,1500,1,2012,10900,0,700,1197.0,105.0,11.3,4292.0,1765.0
51800,23500,1,2014,12900,0,700,898.0,90.0,12.9,4122.0,1778.0
39119,2500,1,2015,21450,0,900,1998.0,160.0,7.3,3915.0,1735.0
124000,26500,1,2015,9995,0,700,1197.0,90.0,10.8,3972.0,1682.0
14779,5500,1,2019,14900,0,700,898.0,90.0,17.5,4089.0,1761.0
84637,14500,0,2018,26900,0,1100,2143.0,170.0,7.8,4640.0,1777.0
39381,2500,1,2017,26900,0,500,1998.0,165.0,10.4,4550.0,1840.0
146000,19500,1,2012,10490,0,1500,1956.0,130.0,11.4,4656.0,1884.0
150000,3500,0,2018,18900,0,700,1995.0,150.0,8.4,4633.0,1811.0
18500,18500,1,2020,109999,0,900,3995.0,400.0,4.5,4379.0,1801.0
50368,16500,1,2016,20850,0,700,1995.0,170.0,7.4,4005.0,1727.0
40000,5500,1,2017,11949,0,700,1461.0,90.0,11.8,4358.0,1733.0
86898,15500,1,2017,15299,0,500,1590.0,117.0,11.5,4365.0,1770.0
13011,5500,1,2020,19690,0,500,1461.0,115.0,10.5,4341.0,1804.0
141120,4500,1,2018,9500,0,700,1560.0,75.0,12.9,3996.0,1749.0
95915,21500,1,2017,23999,0,500,1560.0,120.0,11.4,4641.0,1844.0
142697,9500,1,2015,20990,0,500,2199.0,200.0,10.0,4700.0,1880.0
13792,1500,1,2019,22199,0,700,999.0,116.0,9.9,4313.0,1785.0
10652,17500,1,2019,21699,0,700,1332.0,140.0,10.5,4394.0,1806.0
43790,19500,1,2017,14900,0,500,1199.0,110.0,10.6,4212.0,1825.0
105000,21500,0,2018,24999,0,500,1997.0,180.0,9.0,4447.0,1841.0
100305,3500,0,2017,18250,0,1500,1995.0,150.0,8.9,4342.0,1800.0
62436,21500,1,2016,10199,0,700,1199.0,82.0,12.2,3973.0,1739.0
124500,18500,0,2012,44999,0,700,4806.0,550.0,3.8,4970.0,1931.0
179972,15500,0,2015,25500,0,500,3200.0,190.0,11.1,4900.0,1875.0
118271,1500,0,2014,24900,0,700,2967.0,245.0,5.9,4712.0,1854.0
139000,26500,0,2016,19950,0,1100,1968.0,150.0,8.9,4767.0,1832.0
161310,26500,1,2017,15900,0,1100,1968.0,150.0,8.9,4767.0,1832.0
86000,1500,0,2018,24990,0,700,1598.0,116.0,10.4,4458.0,1796.0
114000,25500,1,2013,16500,0,500,1998.0,124.0,10.5,4570.0,1845.0
118000,1500,0,2017,20990,0,700,1598.0,116.0,10.2,4313.0,1785.0
73000,24500,1,2019,16600,0,1100,1598.0,115.0,10.6,4549.0,1816.0
120356,24500,1,2016,12900,0,700,1598.0,110.0,10.5,4263.0,1816.0
63000,1500,1,2018,37990,0,500,1968.0,150.0,9.7,4663.0,1893.0
32916,7500,1,2013,18499,0,700,1997.0,250.0,6.5,4362.0,1823.0
105000,1500,0,2017,34990,0,500,1968.0,190.0,7.9,4663.0,1893.0
118000,1500,0,2012,24999,0,900,2995.0,333.0,5.4,4640.0,1854.0
110000,1500,1,2013,22800,0,500,1968.0,140.0,9.9,4385.0,1831.0
145000,8500,1,2011,9990,0,700,2199.0,150.0,9.7,4726.0,1840.0
54947,21500,1,2017,14900,0,500,1199.0,110.0,9.9,4159.0,1739.0
124707,1500,0,2017,22900,0,700,1968.0,150.0,8.3,4313.0,1785.0
75115,17500,1,2011,8700,0,700,1198.0,98.0,11.3,3780.0,1675.0
68000,16500,1,2017,23500,0,700,1995.0,150.0,8.9,4299.0,1822.0
74167,25500,0,2017,16899,0,1100,1798.0,136.0,11.2,4595.0,1760.0
21200,14500,0,2020,79900,0,700,2925.0,286.0,6.0,5125.0,1899.0
114000,19500,1,2017,13290,0,1100,1598.0,136.0,10.9,4913.0,1856.0
34425,14500,0,2019,31890,0,700,1950.0,150.0,8.1,4419.0,1796.0
95300,1500,1,2013,29990,0,700,1984.0,300.0,5.3,4324.0,1785.0
68232,3500,1,2017,18490,0,1500,1496.0,116.0,11.4,4556.0,1800.0
39849,26500,1,2020,30599,0,500,1498.0,130.0,10.2,4486.0,1839.0
91708,21500,1,2015,14990,0,700,1997.0,150.0,8.9,4830.0,1828.0
83000,21500,1,2018,24990,0,500,1499.0,130.0,10.8,4447.0,1841.0
107000,1500,0,2017,33490,0,700,1984.0,190.0,7.5,4733.0,1843.0
144000,3500,0,2012,32900,0,1300,4395.0,450.0,4.9,4894.0,1894.0
35153,9500,1,2019,17399,0,500,998.0,120.0,12.0,4165.0,1800.0
75000,9500,0,2019,20500,0,700,1580.0,141.0,11.1,4470.0,1820.0
24000,4500,1,2020,14995,0,700,1199.0,82.0,13.3,3996.0,1749.0
26481,12500,1,2018,17390,0,1500,1591.0,135.0,11.3,4525.0,1805.0
58065,22500,1,2017,17500,0,700,1969.0,120.0,10.5,4369.0,1802.0
51000,22500,1,2019,29900,0,500,1477.0,163.0,9.4,4425.0,1863.0
11000,21500,0,2020,21900,0,700,1199.0,130.0,9.0,4253.0,1804.0
54745,7500,1,2019,16300,0,700,998.0,140.0,9.0,4040.0,1735.0
33385,21500,1,2018,16199,0,1100,1199.0,130.0,10.6,4585.0,1804.0
44815,1500,0,2019,37970,0,700,1984.0,190.0,7.5,4733.0,1843.0
97561,1500,0,2014,20999,0,700,1968.0,190.0,8.4,4933.0,1874.0
99000,15500,1,2015,12990,0,500,1590.0,117.0,11.4,4295.0,1770.0
24169,3500,0,2020,39900,0,500,1998.0,192.0,7.7,4439.0,1821.0
61037,14500,0,2019,42940,0,500,1950.0,194.0,7.9,4655.0,1890.0
34067,16500,1,2018,18399,0,700,1499.0,102.0,10.1,3821.0,1727.0
93838,3500,1,2014,18450,0,700,1995.0,184.0,7.5,4624.0,1811.0
85000,14500,0,2018,27900,0,500,2143.0,136.0,9.1,4424.0,1804.0
145000,2500,0,2016,16490,0,500,2191.0,150.0,10.0,4555.0,1840.0
120000,22500,0,2019,32300,0,500,1969.0,190.0,7.9,4425.0,1863.0
59000,14500,0,2017,24990,0,500,2143.0,136.0,9.5,4417.0,1804.0
70000,1500,0,2017,38900,0,500,1968.0,190.0,7.9,4663.0,1893.0
38506,12500,1,2019,20499,0,500,1598.0,115.0,11.8,4485.0,1855.0
49500,7500,1,2019,14900,0,700,998.0,100.0,10.5,4040.0,1735.0
74500,14500,0,2018,27990,0,700,1461.0,116.0,10.5,4419.0,1796.0
54602,21500,0,2018,32900,0,500,1997.0,180.0,10.3,4641.0,1844.0
102068,500,0,2017,30750,0,500,2143.0,210.0,6.6,4687.0,1903.0
12974,7500,1,2018,12499,0,700,1198.0,85.0,13.6,3929.0,1695.0
44200,19500,1,2019,19890,0,500,1199.0,130.0,10.1,4477.0,1856.0
25975,14500,0,2018,27900,0,1500,2143.0,136.0,9.4,4359.0,1786.0
148000,1500,0,2016,25990,0,700,2967.0,245.0,5.9,4712.0,1854.0
60202,25500,0,2017,18900,0,1100,1798.0,136.0,11.2,4595.0,1760.0
71985,23500,1,2017,14699,0,700,1197.0,120.0,9.9,4122.0,1778.0
26432,5500,1,2018,15399,0,500,1598.0,115.0,11.9,4341.0,1804.0
35919,19500,1,2020,16490,0,500,1199.0,110.0,10.9,4212.0,1765.0
36000,13500,0,2015,61995,0,1300,4969.0,463.0,4.5,4705.0,1845.0
73000,1500,1,2017,22000,0,700,1968.0,150.0,8.9,4726.0,1842.0
36734,12500,1,2019,18999,0,500,1591.0,132.0,11.5,4485.0,1855.0
39800,23500,1,2017,16900,0,1500,1461.0,90.0,13.3,4666.0,1829.0
74000,1500,0,2014,32900,0,500,2480.0,310.0,5.2,4410.0,1841.0
25953,12500,1,2017,13999,0,1100,1582.0,136.0,10.5,4505.0,1780.0
93709,1500,1,2016,15800,0,700,1598.0,110.0,10.5,4237.0,1777.0
80256,1500,1,2016,18950,0,700,1598.0,110.0,10.7,4310.0,1785.0
101000,22500,1,2018,17900,0,700,1969.0,120.0,10.5,4369.0,1802.0
107193,24500,1,2018,13990,0,700,1598.0,95.0,11.3,4059.0,1780.0
116749,26500,0,2017,24500,0,1100,1968.0,190.0,7.7,4777.0,1832.0
67992,19500,1,2018,13699,0,500,1199.0,81.0,14.0,4212.0,1825.0
143000,22500,0,2015,20900,0,500,1969.0,190.0,8.1,4644.0,1891.0
72000,5500,1,2020,16490,0,500,1461.0,115.0,10.5,4341.0,1804.0
69107,7500,1,2017,13999,0,500,1498.0,95.0,14.0,4011.0,1765.0
104000,1500,0,2012,31900,0,1300,4163.0,450.0,4.5,4649.0,1860.0
100719,500,0,2017,14899,0,700,1598.0,120.0,10.0,4351.0,1798.0
44380,19500,1,2017,16490,0,500,1364.0,140.0,9.9,4275.0,1781.0
82305,20500,0,2015,14990,0,500,1197.0,110.0,11.7,4222.0,1793.0
268000,1500,0,2010,12499,0,700,2967.0,245.0,6.5,4969.0,1911.0
42643,20500,1,2018,14350,0,700,999.0,110.0,9.8,4304.0,1706.0
87038,2500,0,2017,23500,0,500,2191.0,175.0,9.4,4555.0,1840.0
89000,1500,0,2017,21850,0,700,1968.0,122.0,10.5,4726.0,1842.0
124000,12500,1,2014,11900,0,500,1995.0,136.0,10.8,4440.0,1855.0
46523,6500,1,2018,12799,0,700,1242.0,69.0,12.9,3571.0,1627.0
120000,14500,0,2017,53600,0,500,2987.0,258.0,7.0,4900.0,2003.0
249000,8500,0,2016,16900,0,500,1597.0,160.0,10.4,4605.0,1820.0
148000,23500,0,2016,21999,0,1500,1598.0,160.0,9.9,4857.0,1888.0
148800,23500,1,2014,8900,0,1100,1461.0,90.0,11.6,4267.0,1732.0
42843,14500,0,2014,32000,0,900,1991.0,211.0,7.5,4703.0,1786.0
80177,19500,1,2017,16990,0,1500,1598.0,136.0,11.2,4656.0,1928.0
12250,1500,1,2019,20500,0,700,999.0,95.0,10.8,4029.0,1740.0
108000,1500,0,2019,22900,0,700,999.0,116.0,9.4,4029.0,1740.0
26000,11500,0,2014,38900,0,500,2776.0,200.0,11.7,4751.0,1877.0
23747,12500,0,2019,34500,0,700,1998.0,245.0,6.3,4830.0,1870.0
97000,23500,1,2016,12790,0,700,1461.0,90.0,13.1,4122.0,1778.0
38000,19500,1,2020,16900,0,700,1199.0,100.0,9.9,4060.0,1765.0
90900,24500,1,2019,16600,0,1100,1598.0,115.0,10.6,4549.0,1816.0
103096,3500,0,2018,19700,0,700,1995.0,150.0,8.3,4329.0,1765.0
88718,1500,1,2018,21500,0,700,1598.0,116.0,10.2,4313.0,1785.0
109000,22500,0,2018,33990,0,500,1969.0,190.0,8.4,4688.0,1902.0
33601,7500,1,2019,20200,0,500,1498.0,120.0,12.5,4524.0,1838.0
119000,20500,0,2016,21490,0,1100,1968.0,184.0,8.0,4685.0,1814.0
133000,24500,1,2015,9900,0,1500,1598.0,105.0,12.4,4469.0,1768.0
77000,7500,1,2010,9999,0,900,1997.0,136.0,10.3,4509.0,1834.0
13000,18500,0,2019,96999,0,500,2894.0,440.0,4.5,4684.0,1926.0
55450,13500,0,2017,28290,0,500,2494.0,197.0,9.2,4630.0,1845.0
114393,24500,0,2018,16700,0,700,1598.0,115.0,10.2,4282.0,1816.0
66000,26500,0,2016,30900,0,700,1984.0,265.0,6.3,4268.0,1790.0
39560,16500,1,2019,22990,0,700,1499.0,102.0,10.3,3982.0,1727.0
120922,23500,1,2017,15850,0,700,1598.0,130.0,10.0,4359.0,1814.0
64000,24500,1,2017,12990,0,700,999.0,95.0,10.9,4059.0,1780.0
84000,22500,0,2017,20900,0,700,1969.0,120.0,10.6,4370.0,1802.0
115000,14500,0,2016,33480,0,900,2143.0,170.0,8.3,4686.0,1810.0
58516,1500,1,2017,17490,0,700,1422.0,90.0,11.4,3973.0,1740.0
92318,9500,1,2015,13199,0,500,1591.0,135.0,11.1,4410.0,1820.0
80310,1500,0,2017,24900,0,700,1498.0,150.0,8.2,4458.0,1796.0
44000,8500,0,2016,14900,0,700,1318.0,102.0,12.3,3995.0,1694.0
40318,16500,1,2018,21499,0,700,1499.0,136.0,8.2,3982.0,1727.0
185000,24500,1,2013,7500,0,1500,1598.0,105.0,12.2,4282.0,1768.0
99000,1500,0,2016,48190,0,500,2967.0,272.0,6.3,5052.0,1968.0
66203,21500,1,2016,13100,0,500,1560.0,100.0,11.3,4159.0,1739.0
243000,7500,1,2015,8500,0,700,1560.0,115.0,10.8,4358.0,1823.0
104447,24500,1,2015,9899,0,700,1598.0,90.0,11.8,4061.0,1693.0
223400,3500,0,2012,16900,0,500,2993.0,245.0,7.6,4857.0,1933.0
81401,1500,1,2016,27970,0,500,1968.0,150.0,9.6,4388.0,1831.0
140000,24500,1,2016,8990,0,700,1598.0,115.0,9.8,4282.0,1816.0
118000,15500,1,2016,17990,0,500,2268.0,150.0,10.0,4695.0,1810.0
